,wavelength,signal
120,448.04804804804803,0.08725410957516438
121,448.44844844844846,0.08868135498820383
122,448.84884884884883,0.09013871178029459
123,449.24924924924926,0.09162648680176508
124,449.64964964964963,0.09314497888820113
125,450.05005005005006,0.0946944784243414
126,450.45045045045043,0.09627526690365053
127,450.85085085085086,0.09788761648393712
128,451.25125125125123,0.09953178953938228
129,451.65165165165166,0.1012080382093755
130,452.05205205205203,0.1029166039445529
131,452.45245245245246,0.10465771705046274
132,452.85285285285283,0.10643159622928205
133,453.25325325325326,0.10823844812003718
134,453.65365365365363,0.11007846683777908
135,454.05405405405406,0.11195183351219294
136,454.45445445445444,0.1138587158261194
137,454.85485485485486,0.11579926755449182
138,455.25525525525524,0.11777362810419185
139,455.65565565565566,0.11978192205535143
140,456.05605605605604,0.12182425870462604
141,456.45645645645646,0.1239007316109898
142,456.85685685685684,0.1260114181445977
143,457.25725725725727,0.12815637903928598
144,457.65765765765764,0.13033565794927376
145,458.05805805805807,0.13254928101065555
146,458.45845845845844,0.13479725640826346
147,458.85885885885887,0.1370795739485039
148,459.25925925925924,0.13939620463876098
149,459.65965965965967,0.1417471002739846
150,460.0600600600601,0.14413219303106534
151,460.46046046046047,0.1465513950716219
152,460.86086086086084,0.14900459815381795
153,461.26126126126127,0.15149167325382984
154,461.6616616616617,0.15401247019759226
155,462.06206206206207,0.15656681730344857
156,462.46246246246244,0.15915452103633104
157,462.86286286286287,0.1617753656740943
158,463.2632632632633,0.16442911298662716
159,463.66366366366367,0.16711550192836483
160,464.06406406406404,0.16983424834481775
161,464.46446446446447,0.17258504469372785
162,464.8648648648649,0.17536755978146057
163,465.26526526526527,0.1781814385152356
164,465.66566566566564,0.18102630167178654
165,466.06606606606607,0.18390174568303355
166,466.4664664664665,0.18680734243934455
167,466.86686686686687,0.18974263911095093
168,467.26726726726724,0.19270715798806978
169,467.6676676676677,0.19570039634026926
170,468.0680680680681,0.19872182629560706
171,468.4684684684685,0.20177089474005322
172,468.86886886886884,0.20484702323769355
173,469.2692692692693,0.20794960797218986
174,469.6696696696697,0.21107801970996032
175,470.0700700700701,0.21423160378552494
176,470.47047047047045,0.21740968010943734
177,470.8708708708709,0.2206115431992032
178,471.2712712712713,0.22383646223356768
179,471.6716716716717,0.22708368113053273
180,472.07207207207205,0.2303524186494479
181,472.4724724724725,0.23364186851769952
182,472.8728728728729,0.2369511995861427
183,473.2732732732733,0.2402795560709372
184,473.67367367367365,0.24362605859937278
185,474.0740740740741,0.24698981355857402
186,474.4744744744745,0.2503699960075403
187,474.8748748748749,0.25376647599256924
188,475.27527527527525,0.25718376120654973
189,475.6756756756757,0.26065148948472383
190,476.0760760760761,0.26431140666996056
191,476.4764764764765,0.26871369012856977
192,476.87687687687685,0.2756030305237292
193,477.2772772772773,0.28944060922390447
194,477.6776776776777,0.3191635810834233
195,478.0780780780781,0.37792332585454513
196,478.47847847847845,0.4772475052344789
197,478.8788788788789,0.6149064013049498
198,479.2792792792793,0.7640206026632967
199,479.6796796796797,0.8769360479009781
200,480.08008008008005,0.909090909090909
201,480.4804804804805,0.8478057884242539
202,480.8808808808809,0.7211724961782413
203,481.2812812812813,0.5787324650685307
204,481.68168168168165,0.4616760812478203
205,482.0820820820821,0.3863658669088058
206,482.4824824824825,0.347867793402741
207,482.8828828828829,0.33283665629473336
208,483.28328328328325,0.3294915630206139
209,483.6836836836837,0.33084039819144945
210,484.0840840840841,0.33373167261591935
211,484.4844844844845,0.33703574175831036
212,484.88488488488485,0.3404226101127243
213,485.2852852852853,0.3438120220592886
214,485.6856856856857,0.34718685250617226
215,486.0860860860861,0.3505430774462184
216,486.4864864864865,0.35387892289180445
217,486.8868868868869,0.3571929343536282
218,487.2872872872873,0.36048369313034945
219,487.6876876876877,0.363749782322003
220,488.0880880880881,0.3669897842267218
221,488.4884884884885,0.3702022810337353
222,488.8888888888889,0.37338585581454414
223,489.2892892892893,0.37653909354444376
224,489.6896896896897,0.3796605821335057
225,490.0900900900901,0.3827489134647218
226,490.4904904904905,0.3858026844382142
227,490.8908908908909,0.38882049802042745
228,491.2912912912913,0.39180096429723515
229,491.6916916916917,0.39474270152985164
230,492.0920920920921,0.3976443372124545
231,492.4924924924925,0.400504509130381
232,492.8928928928929,0.4033218664177848
233,493.2932932932933,0.4060950706135977
234,493.6936936936937,0.40882279671466476
235,494.0940940940941,0.41150373422488734
236,494.4944944944945,0.41413658819923244
237,494.8948948948949,0.41672008028143714
238,495.2952952952953,0.4192529497342628
239,495.6956956956957,0.4217339544611303
240,496.0960960960961,0.42416187201799294
241,496.4964964964965,0.4265355006142856
242,496.8968968968969,0.4288536601018194
243,497.2972972972973,0.4311151929504725
244,497.6976976976977,0.433318965209563
245,498.0980980980981,0.43546386745377713
246,498.4984984984985,0.43754881571256093
247,498.8988988988989,0.4395727523818769
248,499.2992992992993,0.44153464711726365
249,499.6996996996997,0.44343349770713436
250,500.1001001001001,0.4452683309252875
251,500.5005005005005,0.44703820336160877
252,500.9009009009009,0.4487422022299777
253,501.3013013013013,0.45037944615240627
254,501.7017017017017,0.45194908591847227
255,502.1021021021021,0.453450305219125
256,502.5025025025025,0.4548823213539844
257,502.9029029029029,0.4562443859112668
258,503.3033033033033,0.45753578541951945
259,503.7037037037037,0.4587558419703615
260,504.1041041041041,0.45990391381147766
261,504.5045045045045,0.46097939590913256
262,504.9049049049049,0.46198172047952024
263,505.3053053053053,0.4629103574882921
264,505.7057057057057,0.4637648151176514
265,506.1061061061061,0.4645446402004336
266,506.5065065065065,0.46524941862064245
267,506.9069069069069,0.46587877567993907
268,507.3073073073073,0.4664323764296371
269,507.7077077077077,0.4669099259677857
270,508.1081081081081,0.46731116970097664
271,508.5085085085085,0.4676358935705462
272,508.9089089089089,0.4678839242428945
273,509.3093093093093,0.46805512926368037
274,509.7097097097097,0.46814941717570524
275,510.1101101101101,0.4681667376003346
276,510.5105105105105,0.468107081282358
277,510.9109109109109,0.46797048009823194
278,511.31131131131133,0.4677570070276924
279,511.7117117117117,0.4674667760887775
280,512.1121121121121,0.46709994223633516
281,512.5125125125126,0.46665670122414776
282,512.9129129129129,0.46613728943084254
283,513.3133133133133,0.46554198364980415
284,513.7137137137137,0.464871100843353
285,514.1141141141142,0.4641249978614928
286,514.5145145145145,0.46330407112557925
287,514.9149149149149,0.4624087562772982
288,515.3153153153153,0.4614395277933934
289,515.7157157157158,0.46039689856661786
290,516.1161161161161,0.4592814194534275
291,516.5165165165165,0.45809367878897495
292,516.9169169169169,0.45683430187000373
293,517.3173173173174,0.4555039504062759
294,517.7177177177177,0.45410332194121045
295,518.1181181181181,0.4526331492424381
296,518.5185185185185,0.4510941996630229
297,518.918918918919,0.4494872744741274
298,519.3193193193193,0.4478132081699363
299,519.7197197197197,0.4460728677456774
300,520.1201201201202,0.4442671519496226
301,520.5205205205206,0.442396990509969
302,520.9209209209209,0.440463343337527
303,521.3213213213213,0.43846719970518266
304,521.7217217217217,0.4364095774051097
305,522.1221221221222,0.4342915218847403
306,522.5225225225225,0.4321141053625252
307,522.9229229229229,0.42987842592452485
308,523.3233233233234,0.42758560660290806
309,523.7237237237238,0.42523679443744333
310,524.1241241241241,0.422833159521075
311,524.5245245245245,0.42037589403071607
312,524.9249249249249,0.41786621124437934
313,525.3253253253254,0.4153053445457911
314,525.7257257257257,0.41269454641764847
315,526.1261261261261,0.4100350874246734
316,526.5265265265266,0.40732825518765026
317,526.926926926927,0.404575353349625
318,527.3273273273273,0.4017777005354493
319,527.7277277277277,0.39893662930588036
320,528.1281281281281,0.39605348510743366
321,528.5285285285286,0.3931296252192035
322,528.9289289289289,0.39016641769787774
323,529.3293293293293,0.3871652403221647
324,529.7297297297298,0.38412747953789167
325,530.1301301301302,0.38105452940501927
326,530.5305305305305,0.37794779054783756
327,530.9309309309309,0.374808669109646
328,531.3313313313313,0.37163857571322373
329,531.7317317317318,0.3684389244284318
330,532.1321321321321,0.36521113174833636
331,532.5325325325325,0.361956615575259
332,532.932932932933,0.3586767942182543
333,533.3333333333334,0.35537308540354606
334,533.7337337337337,0.3520469052995383
335,534.1341341341341,0.34869966755813736
336,534.5345345345345,0.34533278237420006
337,534.934934934935,0.34194765556507817
338,535.3353353353353,0.33854568767238585
339,535.7357357357357,0.3351282730882852
340,536.1361361361362,0.3316967992088314
341,536.5365365365366,0.3282526456171464
342,536.936936936937,0.324797183299483
343,537.3373373373373,0.32133177389759965
344,537.7377377377377,0.31785776900122653
345,538.1381381381382,0.31437650948485824
346,538.5385385385385,0.310889324893614
347,538.9389389389389,0.30739753288345584
348,539.3393393393394,0.30390243872172956
349,539.7397397397398,0.30040533485468907
350,540.1401401401401,0.2969075005494748
351,540.5405405405405,0.2934102016189396
352,540.9409409409409,0.28991469023868827
353,541.3413413413414,0.28642220486681413
354,541.7417417417417,0.28293397027803247
355,542.1421421421421,0.27945119772521393
356,542.5425425425426,0.27597508524280323
357,542.942942942943,0.27250681810813787
358,543.3433433433433,0.2690475694783666
359,543.7437437437437,0.265598501222494
360,544.1441441441441,0.26216076496995466
361,544.5445445445446,0.25873550339915924
362,544.944944944945,0.25532385179156886
363,545.3453453453453,0.25192693987902764
364,545.7457457457458,0.2485458940143736
365,546.1461461461462,0.24518183969761695
366,546.5465465465466,0.2418359044922775
367,546.9469469469469,0.23850922136878155
368,547.3473473473473,0.23520293251399715
369,547.7477477477478,0.231918193648102
370,548.1481481481482,0.22865617889190798
371,548.5485485485485,0.2254180862294394
372,548.948948948949,0.2222051436119807
373,549.3493493493494,0.2190186157507938
374,549.7497497497498,0.2158598116462367
375,550.1501501501501,0.21273009290101585
376,550.5505505505505,0.2096308828645781
377,550.950950950951,0.2065636766542019
378,551.3513513513514,0.20353005209599132
379,551.7517517517517,0.20053168162560084
380,552.1521521521522,0.1975703451840647
381,552.5525525525526,0.19464794413834421
382,552.952952952953,0.1917665162491064
383,553.3533533533533,0.18892825169967767
384,553.7537537537537,0.18613551018990007
385,554.1541541541542,0.18339083908674256
386,554.5545545545546,0.18069699260983857
387,554.9549549549549,0.178056952014564
388,555.3553553553554,0.17547394671783717
389,555.7557557557558,0.1729514762924058
390,556.1561561561562,0.17049333323405272
391,556.5565565565565,0.16810362638294038
392,556.9569569569569,0.16578680485523545
393,557.3573573573574,0.16354768231441044
394,557.7577577577578,0.16139146138332502
395,558.1581581581581,0.15932375796856213
396,558.5585585585586,0.15735062523785548
397,558.958958958959,0.15547857696004694
398,559.3593593593594,0.15371460988530555
399,559.7597597597597,0.15206622481176357
400,560.1601601601601,0.1505414459537424
401,560.5605605605606,0.14914883819697955
402,560.960960960961,0.147897521798308
403,561.3613613613613,0.14679718406176184
404,561.7617617617618,0.14585808750082987
405,562.1621621621622,0.14509107397826218
406,562.5625625625626,0.14450756430128167
407,562.9629629629629,0.1441195527420465
408,563.3633633633633,0.14393959595154548
409,563.7637637637638,0.14398079574060033
410,564.1641641641642,0.14425677521505298
411,564.5645645645645,0.14478164777426075
412,564.964964964965,0.14556997851335957
413,565.3653653653654,0.14663673761097282
414,565.7657657657658,0.1479972453356097
415,566.1661661661661,0.149667108366249
416,566.5665665665665,0.1516621471957707
417,566.966966966967,0.15399831446999565
418,567.3673673673674,0.15669160420998293
419,567.7677677677677,0.15975795197060175
420,568.1681681681682,0.16321312610361366
421,568.5685685685686,0.16707261041787635
422,568.968968968969,0.1713514786617365
423,569.3693693693693,0.17606426139193618
424,569.7697697697697,0.181224805938015
425,570.1701701701702,0.18684613031940506
426,570.5705705705706,0.192940272122295
427,570.9709709709709,0.1995181334927378
428,571.3713713713714,0.20658932354892645
429,571.7717717717718,0.21416199965670496
430,572.1721721721722,0.22224270914547295
431,572.5725725725727,0.23083623316387888
432,572.972972972973,0.23994543448347785
433,573.3733733733734,0.24957111115091316
434,573.7737737737738,0.25971185796236723
435,574.1741741741741,0.27036393778562673
436,574.5745745745746,0.2815211647823378
437,574.974974974975,0.2931748015837985
438,575.3753753753754,0.30531347244598794
439,575.7757757757759,0.31792309435155663
440,576.1761761761762,0.330986827937298
441,576.5765765765766,0.34448505000407953
442,576.976976976977,0.35839534921194693
443,577.3773773773773,0.3726925463766377
444,577.7777777777778,0.387348740565361
445,578.1781781781782,0.4023333819409802
446,578.5785785785786,0.41761337202660576
447,578.9789789789791,0.43315319175923417
448,579.3793793793794,0.44891505737503395
449,579.7797797797798,0.46485910382344875
450,580.1801801801802,0.48094359504664047
451,580.5805805805805,0.4971251600899879
452,580.980980980981,0.5133590536330066
453,581.3813813813814,0.5295994391539331
454,581.7817817817818,0.5457996925711075
455,582.1821821821823,0.561912723845792
456,582.5825825825826,0.5778913136907848
457,582.982982982983,0.5936884622127514
458,583.3833833833834,0.6092577460295957
459,583.7837837837837,0.6245536801535102
460,584.1841841841842,0.639532080720528
461,584.5845845845846,0.6541504244836907
462,584.984984984985,0.6683682008737939
463,585.3853853853855,0.682147252372537
464,585.7857857857858,0.6954520989412952
465,586.1861861861862,0.7082502423065166
466,586.5865865865866,0.7205124460212545
467,586.986986986987,0.7322129874023222
468,587.3873873873874,0.7433298776829599
469,587.7877877877878,0.7538450470204314
470,588.1881881881882,0.7637444913539809
471,588.5885885885887,0.7730183785172614
472,588.988988988989,0.7816611114664864
473,589.3893893893894,0.7896713469853792
474,589.7897897897898,0.7970519687642079
475,590.1901901901902,0.8038100143159497
476,590.5905905905906,0.8099565557798587
477,590.990990990991,0.8155065352633457
478,591.3913913913914,0.8204785559783937
479,591.7917917917919,0.8248946310296174
480,592.1921921921922,0.828779892298641
481,592.5925925925926,0.8321622624344803
482,592.992992992993,0.835072093493166
483,593.3933933933934,0.8375417762635256
484,593.7937937937938,0.8396053247615426
485,594.1941941941942,0.8412979407657416
486,594.5945945945946,0.8426555635937948
487,594.9949949949951,0.8437144105802296
488,595.3953953953954,0.8445105139018926
489,595.7957957957958,0.8450792595079464
490,596.1961961961962,0.8454549339420413
491,596.5965965965966,0.8456702847945736
492,596.996996996997,0.8457561003924692
493,597.3973973973974,0.8457408141238844
494,597.7977977977978,0.8456501385079942
495,598.1981981981983,0.8455067337592925
496,598.5985985985986,0.8453299151663589
497,598.998998998999,0.8451354031127879
498,599.3993993993994,0.8449351190198707
499,599.7997997997998,0.8447370298945007
500,600.2002002002002,0.8445450435302649
501,600.6006006006006,0.8443589557440861
502,601.001001001001,0.8441744503447903
503,601.4014014014015,0.843983151833767
504,601.8018018018018,0.8437727301416466
505,602.2022022022022,0.8435270560189545
506,602.6026026026026,0.8432264050330893
507,603.003003003003,0.8428477074884685
508,603.4034034034034,0.8423648409905661
509,603.8038038038038,0.8417489618264586
510,604.2042042042042,0.8409688708422306
511,604.6046046046047,0.8399914090681315
512,605.005005005005,0.8387818779816169
513,605.4054054054054,0.8373044790111882
514,605.8058058058058,0.8355227666738988
515,606.2062062062062,0.8334001096089177
516,606.6066066066066,0.8309001537197996
517,607.007007007007,0.8279872816689974
518,607.4074074074074,0.8246270630782382
519,607.8078078078079,0.8207866899751882
520,608.2082082082082,0.8164353922864978
521,608.6086086086086,0.8115448285050484
522,609.009009009009,0.8060894470492795
523,609.4094094094094,0.8000468142779565
524,609.8098098098098,0.7933979056173969
525,610.2102102102102,0.7861273567917555
526,610.6106106106106,0.7782236727119483
527,611.0110110110111,0.7696793921663669
528,611.4114114114114,0.7604912070574267
529,611.8118118118118,0.7506600355332522
530,612.2122122122122,0.7401910489645039
531,612.6126126126126,0.7290936533035384
532,613.013013013013,0.7173814259288089
533,613.4134134134134,0.7050720096136881
534,613.8138138138138,0.692186965758662
535,614.2142142142143,0.6787515894829946
536,614.6146146146147,0.6647946895806519
537,615.015015015015,0.6503483367012084
538,615.4154154154154,0.6354475834160851
539,615.8158158158158,0.620130160070808
540,616.2162162162163,0.6044361505038858
541,616.6166166166166,0.5884076518315237
542,617.017017017017,0.5720884225550672
543,617.4174174174175,0.5555235232464992
544,617.8178178178179,0.5387589540081743
545,618.2182182182182,0.521841292789728
546,618.6186186186186,0.5048173384815162
547,619.019019019019,0.4877337624940256
548,619.4194194194195,0.47063677228196177
549,619.8198198198198,0.4535717899852184
550,620.2202202202202,0.43658314904239925
551,620.6206206206207,0.41971381129229773
552,621.021021021021,0.4030051067202606
553,621.4214214214214,0.38649649763613625
554,621.8218218218218,0.37022536869451617
555,622.2222222222222,0.3542268437915325
556,622.6226226226227,0.33853363050160395
557,623.023023023023,0.3231758923569739
558,623.4234234234234,0.3081811489273548
559,623.8238238238239,0.29357420333096873
560,624.2242242242243,0.27937709650490805
561,624.6246246246246,0.2656090872855103
562,625.025025025025,0.25228665710082887
563,625.4254254254254,0.2394235378588069
564,625.8258258258259,0.2270307614282338
565,626.2262262262262,0.21511672895537695
566,626.6266266266266,0.20368729813754324
567,627.0270270270271,0.192745886485636
568,627.4274274274275,0.1822935885497839
569,627.8278278278278,0.17232930505439734
570,628.2282282282282,0.1628498818898474
571,628.6286286286286,0.153850256935118
572,629.0290290290291,0.14532361273733732
573,629.4294294294294,0.13726153314733217
574,629.8298298298298,0.12965416210265018
575,630.2302302302303,0.12249036285828856
576,630.6306306306307,0.1157578760875709
577,631.031031031031,0.1094434754086802
578,631.4314314314314,0.10353311903349413
579,631.8318318318318,0.09801209638178032
580,632.2322322322323,0.09286516865319547
581,632.6326326326326,0.08807670249939167
582,633.033033033033,0.08363079608671603
583,633.4334334334335,0.07951139698464384
584,633.8338338338339,0.07570241145430727
585,634.2342342342342,0.07218780484391797
586,634.6346346346346,0.06895169292224831
587,635.035035035035,0.06597842409652108
588,635.4354354354355,0.06325265256641016
589,635.8358358358358,0.06075940256072768
590,636.2362362362362,0.05848412388743838
591,636.6366366366367,0.05641273910080774
592,637.0370370370371,0.05453168265170829
593,637.4374374374374,0.05282793243865648
594,637.8378378378378,0.051289034218365254
595,638.2382382382382,0.049903119365900125
596,638.6386386386387,0.04865891649656467
597,639.039039039039,0.047545757475026824
598,639.4394394394394,0.046553578342664256
599,639.8398398398399,0.04567291569244581
600,640.2402402402403,0.04489489901262945
601,640.6406406406406,0.0442112395069887
602,641.0410410410411,0.04361421588096765
603,641.4414414414415,0.043096657560879874
604,641.8418418418419,0.042651925787785996
605,642.2422422422422,0.042273892999719294
606,642.6426426426426,0.041956920886141294
607,643.0430430430431,0.041695837467539194
608,643.4434434434435,0.04148591352147779
609,643.8438438438438,0.041322838644701675
610,644.2442442442443,0.04120269720950141
611,644.6446446446447,0.041121944441889664
612,645.0450450450451,0.04107738281951698
613,645.4454454454454,0.041066138958961176
614,645.8458458458458,0.04108564113526457
615,646.2462462462463,0.04113359755154032
616,646.6466466466467,0.041207975453239
617,647.047047047047,0.041306981160337965
618,647.4474474474475,0.041429041071323496
619,647.8478478478479,0.041572783675386756
620,648.2482482482483,0.0417370225937196
621,648.6486486486486,0.04192074065712491
622,649.049049049049,0.042123075015277754
623,649.4494494494495,0.04234330326279694
624,649.8498498498499,0.04258083055871049
625,650.2502502502502,0.04283517770881329
626,650.6506506506507,0.04310597017469841
627,651.0510510510511,0.04339292796877998
628,651.4514514514515,0.04369585639128953
629,651.8518518518518,0.044014637562895115
630,652.2522522522522,0.04434922270515474
631,652.6526526526527,0.044699625120347974
632,653.0530530530531,0.04506591382223132
633,653.4534534534534,0.04544820776983236
634,653.8538538538539,0.04584667065743358
635,654.2542542542543,0.046261506215323454
636,654.6546546546547,0.04669295397762365
637,655.055055055055,0.047141285475463576
638,655.4554554554554,0.04760680081591616
639,655.8558558558559,0.04808982560936156
640,656.2562562562563,0.04859070821027006
641,656.6566566566567,0.04910981723874847
642,657.0570570570571,0.0496475393525347
643,657.4574574574574,0.05020427724143484
644,657.8578578578579,0.05078044781844538
645,658.2582582582583,0.051376480583962394
646,658.6586586586586,0.05199281614156625
647,659.0590590590591,0.05262990484582705
648,659.4594594594595,0.053288205564441894
649,659.8598598598599,0.053968184538756535
650,660.2602602602603,0.054670314328344745
651,660.6606606606606,0.05539507282682878
652,661.0610610610611,0.05614294233751927
653,661.4614614614615,0.05691440869871932
654,661.8618618618618,0.05770996044972749
655,662.2622622622623,0.058530088029623006
656,662.6626626626627,0.05937528300189903
657,663.063063063063,0.06024603729888678
658,663.4634634634635,0.061142842480701835
659,663.8638638638638,0.06206618900416359
660,664.2642642642643,0.0630165654977854
661,664.6646646646647,0.0639944580394927
662,665.065065065065,0.06500034943426627
663,665.4654654654655,0.06603471848934489
664,665.8658658658659,0.0670980392850465
665,666.2662662662663,0.06819078043963335
666,666.6666666666667,0.06931340436696418
667,667.067067067067,0.07046636652597664
668,667.4674674674675,0.0716501146613049
669,667.8678678678679,0.07286508803455181
670,668.2682682682682,0.07411171664597054
671,668.6686686686687,0.07539042044646746
672,669.0690690690691,0.07670160854002214
673,669.4694694694695,0.07804567837676736
674,669.86986986987,0.07942301493709852
675,670.2702702702702,0.08083398990731154
676,670.6706706706707,0.08227896084738426
677,671.0710710710711,0.0837582703515939
678,671.4714714714714,0.08527224520279186
679,671.8718718718719,0.08682119552120542
680,672.2722722722723,0.08840541390873645
681,672.6726726726727,0.09002517458979645
682,673.0730730730731,0.09168073254977256
683,673.4734734734735,0.09337232267229231
684,673.8738738738739,0.09510015887651328
685,674.2742742742744,0.0968644332557043
686,674.6746746746746,0.0986653152184466
687,675.0750750750751,0.10050295063383384
688,675.4754754754755,0.10237746098206492
689,675.8758758758759,0.10428894251190773
690,676.2762762762763,0.10623746540650338
691,676.6766766766767,0.10822307295904189
692,677.0770770770771,0.11024578075986641
693,677.4774774774776,0.11230557589657676
694,677.8778778778778,0.11440241616874
695,678.2782782782783,0.11653622931884206
696,678.6786786786787,0.11870691228109964
697,679.0790790790791,0.12091433044981803
698,679.4794794794796,0.12315831696893834
699,679.8798798798799,0.12543867204445863
700,680.2802802802803,0.12775516228141373
701,680.6806806806808,0.13010752004708068
702,681.081081081081,0.13249544286209242
703,681.4814814814815,0.13491859282114022
704,681.8818818818819,0.1373765960448964
705,682.2822822822823,0.13986904216483784
706,682.6826826826828,0.14239548384256923
707,683.0830830830831,0.14495543632526256
708,683.4834834834835,0.14754837703879836
709,683.883883883884,0.1501737452201453
710,684.2842842842842,0.15283094159049967
711,684.6846846846847,0.15551932807067637
712,685.0850850850851,0.15823822754015562
713,685.4854854854855,0.16098692364121725
714,685.885885885886,0.1637646606294712
715,686.2862862862863,0.16657064327208582
716,686.6866866866867,0.16940403679495006
717,687.0870870870872,0.17226396687992523
718,687.4874874874874,0.1751495197132962
719,687.8878878878879,0.17805974208647116
720,688.2882882882883,0.18099364154985967
721,688.6886886886887,0.1839501866208578
722,689.0890890890892,0.1869283070467142
723,689.4894894894895,0.18992689412301575
724,689.8898898898899,0.19294480106843814
725,690.2902902902904,0.1959808434562965
726,690.6906906906906,0.19903379970335988
727,691.0910910910911,0.20210241161630732
728,691.4914914914915,0.2051853849960562
729,691.8918918918919,0.20828139030017187
730,692.2922922922924,0.21138906336338892
731,692.6926926926927,0.21450700617621624
732,693.0930930930931,0.21763378772148734
733,693.4934934934936,0.22076794486858742
734,693.8938938938938,0.22390798332499903
735,694.2942942942943,0.22705237864471034
736,694.6946946946947,0.23019957729286397
737,695.0950950950951,0.23334799776599674
738,695.4954954954956,0.2364960317670251
739,695.8958958958959,0.23964204543407067
740,696.2962962962963,0.24278438062209878
