,x,y
5.200520052005201e-06,0.8227418385578933,0.8383972872690815
5.300530053005301e-06,0.4712819693324204,0.925088187804332
5.400540054005401e-06,0.7176685363784324,0.8220934323881048
5.500550055005501e-06,0.43903558349425376,1.061172596445801
5.600560056005601e-06,0.34456504441789415,0.997518661118239
5.700570057005701e-06,0.5251656870327697,0.7806452058782909
5.800580058005801e-06,0.3319910766713292,0.8480514393694392
5.900590059005901e-06,0.1479611569181558,0.6247122368261477
6.000600060006001e-06,0.3902608295294196,1.1245930218771445
6.100610061006101e-06,0.5029399129863027,1.275088620554304
6.200620062006201e-06,0.06989407292626265,0.9828168777659152
6.300630063006301e-06,0.44577077385401803,0.8245517176880642
6.400640064006401e-06,0.3688565823087252,0.4412682670581952
6.500650065006501e-06,0.2680831333448085,0.6997350233332398
6.600660066006601e-06,0.647294276798734,1.0482807344442315
6.700670067006701e-06,0.49225654610144454,1.1362775299806605
6.800680068006801e-06,0.406717738012332,0.883117527290751
6.900690069006901e-06,0.3539387505240717,0.9851398291977278
7.000700070007001e-06,0.3216671990098254,0.9353926111924893
7.100710071007101e-06,0.5352872037429481,0.8990692507492171
7.200720072007201e-06,0.1926017186632853,0.9600600142356692
7.300730073007301e-06,0.5122704726779477,0.8759040796908466
7.400740074007401e-06,0.09730609136271165,1.0100561723923742
7.500750075007501e-06,-0.029753199649191597,0.39638087898282326
7.600760076007601e-06,-0.04655048815850504,0.943651432873465
7.700770077007701e-06,-0.019747394577691632,0.9894482791109519
7.800780078007801e-06,0.393498211295403,0.89992490160215
7.900790079007901e-06,0.2175649358319639,1.3311239047311225
8.000800080008001e-06,-0.30759233799899527,0.9706126095549558
8.100810081008101e-06,0.23161860428600556,1.1869362742878184
8.200820082008201e-06,0.10360946997275655,1.1480072349709796
8.300830083008301e-06,0.07733651532241492,1.0455382696452251
8.400840084008401e-06,-0.2596277330206932,0.9583561673759439
8.500850085008501e-06,0.3901334786350757,0.9191053842901723
8.600860086008601e-06,-0.0008304805976790328,1.105140375755976
8.700870087008701e-06,-0.07907583658819346,0.8997745018180121
8.800880088008801e-06,0.024032232253421548,1.3512836783287256
8.900890089008901e-06,0.018013226790560694,1.336714249491665
9.000900090009001e-06,0.12997053065815917,1.2741271101199527
9.100910091009101e-06,-0.1250600259498909,1.1263258287789286
9.200920092009201e-06,-0.3096948377081286,0.9722051125180994
9.300930093009301e-06,-0.26320871022685377,0.8235129018291902
9.400940094009401e-06,-0.011354142943304474,1.2047946941206409
9.500950095009501e-06,-0.3037214860771069,0.5038905858294367
9.600960096009601e-06,-0.19641932354926883,0.6819539726287767
9.700970097009701e-06,-0.4095274391987963,0.9673207421084361
9.800980098009801e-06,0.021695445773521782,0.700554393140193
9.900990099009901e-06,-0.37168708802119543,1.2410667560538757
1.0001000100010001e-05,-0.3324894858881557,0.8125107674704242
1.0101010101010101e-05,-0.05060962714683792,0.6162904067243618
1.0201020102010201e-05,-0.3531873733260018,0.9071060791106176
1.0301030103010301e-05,-0.2810871077526991,0.8721577374468223
1.0401040104010401e-05,-0.446017041382278,0.8302756316903117
1.0501050105010501e-05,-0.36543418608009276,1.218829596344289
1.0601060106010601e-05,-0.4055128405767742,1.0781441431603151
1.0701070107010701e-05,-0.6164955430274983,1.0613571675277176
1.0801080108010801e-05,-0.3329916066485524,0.8407951869276292
1.0901090109010901e-05,-0.368256136544993,0.9780490070759844
1.1001100110011001e-05,-0.23250444419934765,0.9355613955196067
1.1101110111011101e-05,-0.4408304959272511,0.7318154003990026
1.1201120112011201e-05,-0.5629541868932094,0.8874965447552301
1.1301130113011301e-05,-0.4624084568874885,0.7373538122106119
1.1401140114011402e-05,-0.2550832522798554,0.9261162628261378
1.1501150115011502e-05,-0.6132228958826026,0.8631138381589791
1.1601160116011602e-05,-0.745547978784298,0.5622922432729751
1.1701170117011702e-05,-0.45366562232858065,0.8671387563778762
1.1801180118011802e-05,-0.3278865205901986,0.7063740362444229
1.1901190119011902e-05,-0.652509307341755,1.1185852158389264
1.2001200120012002e-05,-0.6914239418878798,0.5703133437033908
1.2101210121012102e-05,-0.6265233811313138,0.7154230453158111
1.2201220122012202e-05,-0.7034960392879599,0.5757653815527295
1.2301230123012302e-05,-0.6697722918348294,0.8251158680548875
1.2401240124012402e-05,-0.8487218023381351,0.5484383320546271
1.2501250125012502e-05,-0.23121983406307622,0.6407901026613945
1.2601260126012602e-05,-0.7222701736207919,0.7201650033386875
1.2701270127012702e-05,-0.8536508460424005,0.8708105311292904
1.2801280128012802e-05,-0.5050334164012193,0.9629216649211687
1.2901290129012902e-05,-0.9250700069677539,0.4697286136467983
1.3001300130013002e-05,-0.7396747444078046,0.8048953709935301
1.3101310131013102e-05,-0.8230099946713755,0.35122618597464544
1.3201320132013202e-05,-0.5415341868158838,0.8734079587974573
1.3301330133013302e-05,-0.7840604704458627,0.5430515222060283
1.3401340134013402e-05,-1.285956740217293,0.4042463963099757
1.3501350135013502e-05,-0.629924862855678,0.7376875483589351
1.3601360136013602e-05,-0.7368076984954152,0.5370871984994814
1.3701370137013702e-05,-0.7902194902541234,0.5686831901403904
1.3801380138013802e-05,-0.900370425096398,0.2763887855558227
1.3901390139013902e-05,-1.0419420811598585,0.49184728711524395
1.4001400140014002e-05,-0.7957605223216087,0.5936180599952902
1.4101410141014102e-05,-1.3144280353848319,0.7802116132533816
1.4201420142014202e-05,-0.9286291168870012,0.5810790255976521
1.4301430143014302e-05,-0.7701615046663521,0.49097650245271474
1.4401440144014402e-05,-1.1003464779817707,0.3327486192255333
1.4501450145014502e-05,-0.5570780263066524,0.19050075889928286
1.4601460146014602e-05,-0.7821461413164621,0.022314185398037867
1.4701470147014702e-05,-0.5871055244914374,0.47388041359202693
1.4801480148014802e-05,-0.8176576488142643,0.362136231784881
1.4901490149014902e-05,-0.8345442888651862,0.6565364435647348
1.5001500150015002e-05,-0.628180967235832,0.4819754680059621
1.5101510151015102e-05,-1.0774548252857317,0.5030087670779297
1.5201520152015202e-05,-0.9000667067223177,0.17345748494190538
1.53015301530153e-05,-0.9761445652096782,0.5885019967358268
1.5401540154015402e-05,-0.7706696195178304,0.512259942495688
1.5501550155015504e-05,-0.944606254712822,0.18253851063892335
1.5601560156015602e-05,-1.0072082501428352,0.31852212208721664
1.57015701570157e-05,-0.5839036005658562,0.19728825394182634
1.5801580158015802e-05,-1.1115937535560096,0.29598089480689965
1.5901590159015904e-05,-1.1042666507100745,0.1229351203802313
1.6001600160016002e-05,-0.8953204489823517,0.4300760433627392
1.61016101610161e-05,-1.1767511657866723,0.25341512119506415
1.6201620162016202e-05,-1.1524092182646322,0.0807439561284325
1.6301630163016304e-05,-0.6286081365633727,-0.04037967119181124
1.6401640164016402e-05,-1.203905530083018,-0.17244411014380312
1.65016501650165e-05,-0.79509883651978,-0.38806280435048235
1.6601660166016602e-05,-1.1017953125509838,-0.2640352148214304
1.6701670167016704e-05,-1.2101230545386619,-0.3601351528308165
1.6801680168016802e-05,-1.0405197779107005,-0.0851058882321357
1.69016901690169e-05,-1.1162619060149293,-0.3754536260278707
1.7001700170017002e-05,-1.0725038442942527,-0.22554982016962155
1.7101710171017104e-05,-0.914845826685769,-0.0536902145292243
1.7201720172017202e-05,-0.9734454984404808,0.3383102630891395
1.73017301730173e-05,-0.9486001329543189,0.14442872780268493
1.7401740174017402e-05,-1.1430213219368417,0.03539731796400655
1.7501750175017504e-05,-1.045052510767928,-0.2610129845062085
1.7601760176017602e-05,-1.0863677443811526,-0.26576472325652867
1.77017701770177e-05,-1.1890647724921404,0.000904379680078643
1.7801780178017802e-05,-0.9161779823042272,0.13554909370369594
1.7901790179017904e-05,-0.8589498018013239,-0.024251308073132166
1.8001800180018002e-05,-0.8713931844155318,-0.28275814733289123
1.81018101810181e-05,-0.9168328390678266,-0.4813006220383431
1.8201820182018202e-05,-0.9585552489756813,-0.16569647526290032
1.8301830183018304e-05,-1.122068361518386,-0.5297113673433647
1.8401840184018402e-05,-0.7484763179942477,-0.510027290595064
1.85018501850185e-05,-0.7892581675054238,-0.8208772703102923
1.8601860186018602e-05,-0.973235679188373,-0.12394126211075979
1.8701870187018704e-05,-1.0214814287542329,0.04250283529330001
1.8801880188018802e-05,-1.0294305259951702,-0.3141839202710081
1.89018901890189e-05,-1.0448812023067684,-0.6510714828975261
1.9001900190019003e-05,-1.014614241999928,-0.44121575994767637
1.9101910191019104e-05,-1.0123049243600044,-0.6009538225762735
1.9201920192019203e-05,-0.6087984561727726,-0.12508861722668507
1.93019301930193e-05,-0.8339147677855048,-0.8890849776326992
1.9401940194019403e-05,-0.882298278132357,-0.8452331724536404
1.9501950195019504e-05,-0.7778929336430521,-0.3376246732302892
1.9601960196019603e-05,-0.6175084382292195,-0.811289352596225
1.97019701970197e-05,-0.7901492911129415,-0.5268854146651031
1.9801980198019803e-05,-0.7996854185655458,-0.4640511781833858
1.9901990199019904e-05,-0.5958192720752626,-0.18477597236799786
2.0002000200020003e-05,-0.4600376309670163,-0.40728510451987154
2.01020102010201e-05,-1.209646709017883,-0.2945309790774338
2.0202020202020203e-05,-0.9704295929586774,-0.5761704774350869
2.0302030203020304e-05,-0.6820851105055273,-0.5380701465951647
2.0402040204020403e-05,-0.8627756954519632,-0.5168634074772129
2.05020502050205e-05,-0.776494104134455,-0.7285865034650533
2.0602060206020603e-05,-0.8731682033673622,-0.8093774535901683
2.0702070207020704e-05,-0.6851582258633289,-0.9890847916015393
2.0802080208020803e-05,-0.7430515456646388,-0.8538195178350934
2.09020902090209e-05,-0.8670288844876418,-0.3132791686153872
2.1002100210021003e-05,-0.739481720391653,-0.3111204014688967
2.1102110211021104e-05,-0.6690682187495844,-0.544939567030488
2.1202120212021203e-05,-0.6673717122000182,-0.7786728846479088
2.13021302130213e-05,-0.8895883326506857,-1.097480358071875
2.1402140214021403e-05,-0.8487300623476872,-0.8894528868761229
2.1502150215021505e-05,-0.6610442036767453,-0.8950635429978249
2.1602160216021603e-05,-0.7521612599360706,-0.7415241966181683
2.17021702170217e-05,-0.6222603231193794,-0.5642298606227781
2.1802180218021803e-05,-0.6245273740353452,-1.0112398493111114
2.1902190219021905e-05,-0.6283114456320639,-1.1085425160024984
2.2002200220022003e-05,-0.5679591568544384,-0.6771027242043757
2.21022102210221e-05,-0.45733784770172886,-0.9111838175932276
2.2202220222022203e-05,-0.8462728446448435,-1.1353841724774982
2.2302230223022305e-05,-0.5099409479149316,-0.8070987867987698
2.2402240224022403e-05,-0.3040954836855334,-0.8016898316315144
2.25022502250225e-05,-0.623279443817907,-1.081534902821669
2.2602260226022603e-05,-0.6725808189161188,-0.8699707244035975
2.2702270227022705e-05,-0.559326348362716,-0.968010408130566
2.2802280228022803e-05,-0.6540908577357873,-1.089402858390007
2.29022902290229e-05,-0.24666086702190607,-0.688394574611794
2.3002300230023003e-05,-0.5668588260011346,-0.6861384620452645
2.3102310231023105e-05,-0.1708144188266189,-1.2573426148536715
2.3202320232023203e-05,-0.29165551990054517,-0.880911485150555
2.33023302330233e-05,-0.28414270785077295,-1.033014785494892
2.3402340234023403e-05,-0.15546856808816845,-1.0757657272313383
2.3502350235023505e-05,-0.2522479103252852,-0.8265164672008946
2.3602360236023603e-05,-0.2619144546083571,-1.074164925295233
2.37023702370237e-05,-0.04936916082182907,-1.0900373949377151
2.3802380238023803e-05,-0.2348120436158275,-1.057753021235294
2.3902390239023905e-05,0.02921275992114586,-0.9536486909903524
2.4002400240024003e-05,-0.1339747206931844,-0.9732557244154624
2.41024102410241e-05,-0.2058866711823798,-1.0046826801137037
2.4202420242024203e-05,-0.3285515854964248,-1.217988654803511
2.4302430243024305e-05,0.05546076134860542,-1.2815371993014746
2.4402440244024403e-05,-0.37030282871389697,-0.7909826471046535
2.45024502450245e-05,0.03313327492648242,-1.2304761544257512
2.4602460246024603e-05,0.12396345056378694,-0.594207770372099
2.4702470247024705e-05,-0.04194731266205041,-1.1360813791948412
2.4802480248024803e-05,0.08646725416587484,-0.8909935086944629
2.49024902490249e-05,0.3974298802788409,-0.8290275447319257
2.5002500250025003e-05,-0.029286571011362814,-0.9976442583870041
2.5102510251025105e-05,0.20698166399913634,-1.2788239050776828
2.5202520252025203e-05,-0.05538335823982947,-1.104348885288145
2.53025302530253e-05,-0.2364521184366646,-0.923688855650938
2.5402540254025403e-05,-0.17461277915872955,-0.9771503723292414
2.5502550255025505e-05,-0.022460126742526412,-0.7614442475133949
2.5602560256025603e-05,0.041091411678076215,-1.0380211669881767
2.5702570257025702e-05,0.5052829927556437,-0.9226494343035053
2.5802580258025803e-05,0.3403857090907043,-1.2128544928618112
2.5902590259025905e-05,0.07478980915368671,-0.9368873817402595
2.6002600260026003e-05,0.1997700170204575,-1.059910696642232
2.6102610261026102e-05,-0.0026970563556232563,-0.9427829317443133
2.6202620262026203e-05,0.3707325250732775,-0.6835169496668876
2.6302630263026305e-05,-0.024997660284514472,-0.9706806502729101
2.6402640264026404e-05,0.0873618990948345,-1.1918536357832175
2.6502650265026502e-05,0.2782885471171497,-0.8114221218396425
2.6602660266026604e-05,0.5365583957055691,-0.8197524424638402
2.6702670267026705e-05,0.20847448290269768,-0.4959792832869607
2.6802680268026804e-05,0.866862365114683,-0.571210061191814
2.6902690269026902e-05,0.21918510816853987,-1.1858715104869422
2.7002700270027004e-05,0.4547066750706018,-0.8009086426569093
2.7102710271027105e-05,0.30512531561785955,-0.888083613548516
2.7202720272027204e-05,0.200064726244422,-0.9500145947920551
2.7302730273027302e-05,0.6165135675367365,-1.1689635010170107
2.7402740274027404e-05,0.2715829525957592,-0.7114301814446973
2.7502750275027505e-05,0.300014304018319,-1.2806867063512208
2.7602760276027604e-05,0.16063266804821696,-0.7247782559648779
2.7702770277027702e-05,0.5551762859780709,-0.9902790164532959
2.7802780278027804e-05,0.318858612469925,-0.6611234812167793
2.7902790279027905e-05,0.7486639093583842,-0.6722879131330569
2.8002800280028004e-05,0.5424559247482122,-0.8011649128163696
2.8102810281028102e-05,0.27537344914639994,-0.9915401565342196
2.8202820282028204e-05,0.4540346553814504,-0.7665034890358449
2.8302830283028305e-05,0.8132282691518743,-0.6805478302234916
2.8402840284028404e-05,0.9513699729627565,-0.6721224985516651
2.8502850285028502e-05,0.6722735295792095,-0.8330961077003335
2.8602860286028604e-05,0.5893617249044553,-0.8581994894041239
2.8702870287028706e-05,0.8375739697416082,-0.6416430006170958
2.8802880288028804e-05,0.7675417458187174,-0.7694209178399316
2.8902890289028902e-05,0.7845395332428958,-0.6458979795347987
2.9002900290029004e-05,0.9015330559911797,-0.3821763590127602
2.9102910291029106e-05,0.44317330332509136,-0.8690295324919863
2.9202920292029204e-05,0.34663863381462195,-0.8961893602860134
2.9302930293029302e-05,0.5858579367031329,-0.7267832443220418
2.9402940294029404e-05,0.6745995402964943,-0.4174789086437974
2.9502950295029506e-05,0.6056453631243246,-0.875808915568517
2.9602960296029604e-05,0.9286683538528016,-0.5701398989691709
2.9702970297029702e-05,1.237073466801522,-0.8445659138731964
2.9802980298029804e-05,1.2071997979297195,-0.470852067051513
2.9902990299029906e-05,0.794818001738596,-0.6261637868926552
3.0003000300030004e-05,0.8541081944686568,-0.10416789295482431
3.0103010301030102e-05,0.7020416345883784,-0.8405133908220525
3.0203020302030204e-05,0.9089688490497352,-0.6200195612360853
3.0303030303030306e-05,0.6960152283841552,-0.7255612907779301
3.0403040304030404e-05,1.058175616214679,-0.5117783904430413
3.0503050305030502e-05,0.9336488441805526,-0.6154850854104035
3.06030603060306e-05,0.793387076668689,0.035145673501475516
3.0703070307030706e-05,1.1880649975061994,-0.4158845917628805
3.0803080308030804e-05,0.9549859984768676,-0.3525210974433913
3.09030903090309e-05,0.8127678389055921,-0.6559079948305727
3.100310031003101e-05,1.0782519093310736,-0.687188588290587
3.1103110311031106e-05,0.9061650799319202,-0.6986453140979711
3.1203120312031204e-05,0.821983458363411,-0.5187630298585391
3.13031303130313e-05,1.2657995953391046,-0.37393159595623043
3.14031403140314e-05,0.7034055981983061,-0.19466102319382445
3.1503150315031506e-05,1.0783224612877584,-0.28542806618484906
3.1603160316031604e-05,0.9527393623202294,-0.3369607841917661
3.17031703170317e-05,0.9088647045499726,-0.39718654150882277
3.180318031803181e-05,0.8711337246315796,-0.494729432127279
3.1903190319031906e-05,0.9690530303975186,-0.1844975579263065
3.2003200320032004e-05,1.2248619755393673,0.15971788505249368
3.21032103210321e-05,1.0365995063807758,0.3644675617677651
3.22032203220322e-05,1.2084362925115557,-0.36600070372337934
3.2303230323032306e-05,0.8638384145334992,0.1417109919998772
3.2403240324032404e-05,0.8895110900349793,-0.18191207295191436
3.25032503250325e-05,0.7278579258668332,-0.32750464650975897
3.260326032603261e-05,1.304807385851858,0.15911052865451
3.2703270327032706e-05,0.8361844903803202,-0.04044402421766104
3.2803280328032804e-05,1.1324707122152886,-0.21441343797921344
3.29032903290329e-05,0.8940800599092495,0.14479907085747767
3.3003300330033e-05,1.0282745025819942,-0.05783649351446004
3.3103310331033106e-05,1.115660737656497,-0.193708377327659
3.3203320332033204e-05,0.8434276426265087,-0.19637881104996396
3.33033303330333e-05,1.045616379286806,0.23973074327222663
3.340334033403341e-05,1.0646779281455594,-0.06806486262094555
3.3503350335033506e-05,1.1013396880683626,-0.29038749689134313
3.3603360336033604e-05,0.9304588662415096,0.04424978333392404
3.37033703370337e-05,0.8411023823489243,-0.08926354002394961
3.38033803380338e-05,1.039036230650881,0.03930532779304317
3.3903390339033906e-05,0.6946877538897926,0.4355117442612989
3.4003400340034005e-05,1.1804079768099498,-0.025116120727020907
3.41034103410341e-05,1.1490742844314499,0.5173032266426741
3.420342034203421e-05,0.9797373794350346,0.2266737739403505
3.4303430343034306e-05,1.2040084713040724,-0.12769698130157706
3.4403440344034405e-05,1.017486374115914,0.07743094904881859
3.45034503450345e-05,0.6281398597852841,0.014532528364733566
3.46034603460346e-05,0.8586341398261692,0.4508293149257484
3.4703470347034706e-05,1.0178319744830675,0.21829597184336083
3.4803480348034805e-05,1.0445864373549743,0.32508320062596496
3.49034903490349e-05,1.200190426784299,0.1631815944965655
3.500350035003501e-05,1.0524309694576068,0.1057105537457079
3.5103510351035106e-05,0.3329610119454034,0.407598960958371
3.5203520352035205e-05,0.7387389859250698,0.8275954417589351
3.53035303530353e-05,0.7936160319645615,0.43635874632854155
3.54035403540354e-05,0.878652776574297,0.3060269126005129
3.5503550355035506e-05,0.7465232683153605,0.45976256119448244
3.5603560356035605e-05,0.6944637058466441,0.17727154315488294
3.57035703570357e-05,0.8400796618275835,0.21242259574863914
3.580358035803581e-05,0.8216503767350251,0.45338143125027813
3.5903590359035906e-05,0.9128669236175191,0.4395771939950665
3.6003600360036005e-05,0.6162473915056815,0.6380359290978039
3.61036103610361e-05,0.9238681695268771,0.6099636261853586
3.62036203620362e-05,1.1626127274699354,0.5239395006697286
3.6303630363036307e-05,1.1827070391539107,0.5505153510011737
3.6403640364036405e-05,0.8805798410626593,0.635443204962039
3.65036503650365e-05,0.7465109770611864,0.9061141229549968
3.660366036603661e-05,0.8977366637570434,0.4161684712855118
3.6703670367036707e-05,0.8074647296943512,0.7750885394732447
3.6803680368036805e-05,0.4832677187958424,0.6775416944341012
3.69036903690369e-05,0.7036571724969773,0.5039654510237155
3.7003700370037e-05,0.43549386819739144,0.9742396523997091
3.710371037103711e-05,0.8323738664481328,0.7295966410828325
3.7203720372037205e-05,0.7019846424569965,0.890201436168796
3.73037303730373e-05,0.6876050304126826,0.8321601216515566
3.740374037403741e-05,0.6769978067817354,0.6826685578948556
3.750375037503751e-05,0.9975899144285456,0.3793816365625513
3.7603760376037605e-05,0.5367636464549012,0.9273912364325965
3.77037703770377e-05,1.1823356995836254,0.7798163527762051
3.78037803780378e-05,0.9044758696987412,0.4926936504628601
3.790379037903791e-05,0.7379115222924266,0.8868947205130225
3.8003800380038005e-05,0.4434359557181502,0.7622155736424667
3.81038103810381e-05,0.6227403926403252,0.8193827430968679
3.820382038203821e-05,0.7688657374172497,0.5475642284590878
3.830383038303831e-05,0.7008975241139543,0.6366986653558941
3.8403840384038405e-05,0.8622112962369182,0.7209716283251617
3.8503850385038503e-05,0.8842184119052803,0.949017826664094
3.86038603860386e-05,0.1825277792298366,0.9634235354935398
3.870387038703871e-05,0.5828432381745984,1.0619581032416514
3.8803880388038805e-05,0.5289079059343569,0.8120494282897377
3.8903890389038903e-05,0.6490652347753132,0.9301037466208479
3.900390039003901e-05,0.6387257738838383,1.020763100223923
3.910391039103911e-05,0.5999216140838763,0.6878327880738877
3.9203920392039205e-05,0.5095133782286733,0.6773766249153099
3.9303930393039304e-05,0.29785964888416916,0.922359084112218
3.94039403940394e-05,0.2638277868045128,0.9547944877647996
3.950395039503951e-05,0.19526215758118648,0.8765526254942766
3.9603960396039605e-05,0.3236751111803025,0.8429177052799826
3.9703970397039704e-05,0.3815927613517229,1.037301862534798
3.980398039803981e-05,0.12732354358007633,0.5936906876532444
3.990399039903991e-05,0.3821791956392514,0.7585920731044924
4.0004000400040005e-05,0.17105622122427216,0.9533358337256413
4.0104010401040104e-05,0.6818943649774902,1.0894697903371726
4.02040204020402e-05,0.14902044227859954,0.9914201562258554
4.030403040304031e-05,0.15143456962487745,1.3394940176455887
4.0404040404040405e-05,0.47655333344617623,1.164740625535407
4.0504050405040504e-05,0.09737961492840894,1.0583668037391039
4.060406040604061e-05,0.25096315214798703,0.9193717702042246
4.070407040704071e-05,0.18418362786397813,1.0056539305315624
4.0804080408040805e-05,-0.08245969593818964,0.5672719304491509
4.0904090409040904e-05,0.24334808225139465,0.9866575445632696
4.1004100410041e-05,-0.0834892601261954,0.6605530436911171
4.110411041104111e-05,0.36967461400055845,0.8029201873884955
4.1204120412041205e-05,0.34998523141373944,0.7821014960442934
4.1304130413041304e-05,0.4311137053783266,1.1171715270073181
4.140414041404141e-05,0.2837688387793429,0.9481286140371321
4.150415041504151e-05,-0.057277510703185944,1.1815182649791218
4.1604160416041606e-05,0.1471315709675468,0.7137687756721052
4.1704170417041704e-05,-0.009388104506797952,1.085120778210155
4.18041804180418e-05,-0.08791004296489818,0.7687764802074378
4.190419041904191e-05,-0.11653751673789194,0.9137495523755012
4.2004200420042006e-05,-0.37233736759462144,1.0660584795604109
4.2104210421042104e-05,0.13045278112971756,1.096821693134989
4.220422042204221e-05,-0.19514234359433164,1.1871995250422156
4.230423042304231e-05,0.4296265056760766,0.7198263091978281
4.2404240424042406e-05,0.1975656896111716,1.0470087344680274
4.2504250425042504e-05,-0.1429472173715567,0.7981275791792176
4.26042604260426e-05,-0.18863824904838128,0.9943830381143712
4.270427042704271e-05,-0.41878100434279575,1.185709420885876
4.2804280428042806e-05,-0.3127284290574365,1.243268782897839
4.2904290429042904e-05,-0.300597904625653,0.9562737488441805
4.300430043004301e-05,-0.30788999855212734,1.462834824094956
4.310431043104311e-05,-0.3207219439542429,1.4310004494257365
4.3204320432043206e-05,-0.2872504790855542,0.8083381745392731
4.3304330433043304e-05,-0.37570211594481856,1.0885035282860094
4.34043404340434e-05,-0.38247651370374147,1.1206168013117606
4.350435043504351e-05,-0.0938676139000601,1.0351090886907668
4.3604360436043606e-05,-0.10221176954485428,0.9766014385658776
4.3704370437043704e-05,-0.822869925414581,1.122359252681359
4.380438043804381e-05,-0.3813009976973657,0.7517825630873031
4.390439043904391e-05,-0.39025724710654175,0.9138533038327818
4.4004400440044006e-05,-0.4485779835215139,0.7969680102684378
4.4104410441044104e-05,-0.45748456326268194,0.818984605361481
4.42044204420442e-05,-0.47179900451468415,1.0651814107102298
4.430443044304431e-05,-0.29185749945701056,1.0703659063710258
4.4404440444044406e-05,-0.7766576406756773,0.9986138402711859
4.4504450445044504e-05,-0.914870951109788,0.9062001726313529
4.460446044604461e-05,-0.3550195611767127,0.6074654620322922
4.470447044704471e-05,-0.5465900374815928,0.7905383590146825
4.4804480448044806e-05,-0.19515910334240422,0.8818445599814476
4.4904490449044904e-05,-0.8230612612474197,0.9616920914202797
4.5004500450045e-05,-0.7592283359000545,0.20264176886563767
4.510451045104511e-05,-0.871799264421338,0.6753709280280018
4.5204520452045206e-05,-0.35637970289309717,0.7587742733305702
4.5304530453045304e-05,-0.7076631538684084,0.9812417752250504
4.540454045404541e-05,-0.5143033571612634,0.5076194966729554
4.550455045504551e-05,-0.44286323620165935,0.7329741874988354
4.5604560456045606e-05,-0.9550140554613156,0.9520957714282742
4.5704570457045704e-05,-1.176750377823807,0.6781476348516831
4.58045804580458e-05,-0.4918328988287175,0.843336983819522
4.590459045904591e-05,-0.8442975970181841,0.8753975003244292
4.6004600460046006e-05,-0.7499900085392269,0.9789073698517572
4.6104610461046104e-05,-1.066506837084005,0.7303950465065259
4.620462046204621e-05,-0.5181694215458583,0.6827003683891093
